t_ns,x,y,yaw,vx,wz
1771970265465246760,0.34878428036735193,-0.05202764909769732,-0.10553752043845513,0.49985764413884015,0.0002758546496011745
1771970265523047823,0.3667081221224669,-0.05392624710361399,-0.10552710739626092,0.4998576407157754,0.0002758646843466958
1771970265564717504,0.3845738241862063,-0.055818507167634354,-0.10551765496262494,0.49985764066034755,0.00027587616948680674
1771970265652729520,0.4024977038391011,-0.057716749109452466,-0.10550723997367494,0.4998576390466686,0.00027588835139704917
1771970265825027849,0.42036344362759165,-0.05960865423193304,-0.10549778645689618,0.4998576397832612,0.0002758993344874772
1771970265873797918,0.4382873609316689,-0.06150654003781718,-0.10548737053942751,0.49985763852924414,0.0002759092568643303
1771970265911452779,0.4561531383668588,-0.06339809017662172,-0.1054779161794396,0.4998576408951706,0.0002759112728835161
1771970265980944182,0.4740770932988869,-0.06529561981290855,-0.10546749942236411,0.4998576100170237,0.0002760945057625619
1771970266026725850,0.4919429083616475,-0.06718681493564296,-0.10545804426322371,0.49985763467721683,0.000275978787840545
1771970266089399475,0.5098669009105752,-0.06908398837147163,-0.10544762668919187,0.49985760553523273,0.0002758179020662656
1771970266144894256,0.527732753584391,-0.07097482844758887,-0.10543817073249707,0.4998576317276345,0.00027597140543930845
1771970266180368658,0.5456567837369982,-0.07287164565206544,-0.10542775231051861,0.49985763132444544,0.0002759863492844116
1771970266236313554,0.5635226739842145,-0.07476213064648288,-0.10541829542910097,0.49985763205508543,0.0002759987042331543
1771970266316078558,0.5814467416384058,-0.07665859157234552,-0.10540787566256091,0.49985763059370913,0.0002760119753166809
1771970266367426999,0.5993126685268969,-0.07854872129865238,-0.10539841268365409,0.4998576283351507,0.0002760382590057508
1771970266425663673,0.6172367759638063,-0.08044482617646413,-0.10538800527101763,0.49985763288617635,0.0002760146344717639
1771970266474458727,0.6351027406181439,-0.08233460096859746,-0.10537854747814909,0.49985763106977776,0.00027602417025133726
1771970266563949860,0.6530268846207254,-0.08423034948601109,-0.10536812043226869,0.49985763272959566,0.0002760527502649134
1771970266631640354,0.659185141535283,-0.08478676850991283,-0.07484918935944826,0.4671297160942339,0.08502459695586555
1771970266724486402,0.6639264259431625,-0.08506645693247258,-0.04299426919707778,0.43025641321957736,0.17348154858999654
1771970266771003378,0.6677364441012775,-0.08516670518232725,-0.009617094355537335,0.3909394152633051,0.26616965660330644
1771970266819858334,0.6696660829171912,-0.08515085921504276,0.02604049025450373,0.3462329977652964,0.36518956268109803
1771970266871043669,0.6705102780459863,-0.08511345431769363,0.06251829603721713,0.29867587911079574,0.46649053185120026
1771970266915691683,0.6708222642650628,-0.08508823224625928,0.09881792065394338,0.24947839313938194,0.5672938786571099
1771970266975844022,0.671012696209863,-0.08506587087768983,0.13496044022798648,0.20010650077791192,0.667663480310104
1771970267023463613,0.6710719368548238,-0.08505673605312654,0.17102677584067077,0.15020601668784178,0.7678188364224516
1771970267077624262,0.6711608203422819,-0.08503973009884609,0.20706113146144461,0.10055287331036429,0.8678879970553599
1771970267136814789,0.6711801019952732,-0.08503531555520716,0.24308160163015496,0.05054083005672629,0.9679158946186149
1771970267189832020,0.6712513104970036,-0.08501628941294109,0.279098730492465,0.03356896203606964,0.9831886662549902
1771970267241363027,0.6712640182686214,-0.08501239871952962,0.3151101677214383,0.020412193357872956,0.9947345469955348
1771970267314694076,0.6713313390230767,-0.0849891050525403,0.3511218522526388,0.010022545928876112,1.0020526294668008
